City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score,Total_Renewable_Power_kW,Solar_Wind_Ratio,Power_per_H2,Latitude_India,Longitude_India,State,CAPEX_Total,OPEX_Annual,H2_Annual_kg,LCOH_USD_per_kg,LCOH_Band,Composite_Suitability_Index,Suitability_Band,Expected_Return
City-494,26.57091212837366,-12.165283248540584,6.068910928082506,20.29369635666638,5.862799131855817,245,190,73.24095452853601,53,14.389083607039318,77.03714559388219,0.931017328232852,435,1.2827225130890052,8.055555555555555,22.82181739585642,81.42958297334414,Gujarat,954000,19080.0,18550,6.266685025190607,Very High (>$5),0.4455077549573145,Low,-0.05379665326759513
City-495,25.16963558698626,-14.866962237080074,5.712646426246684,20.12972390919919,6.133702812758918,240,199,76.19083216806673,47,14.461667331602095,77.24474578748156,0.9069040432996216,439,1.2,9.145833333333334,26.95547607409973,80.64564307275279,Maharashtra,914500,18290.0,16450,6.774093919074243,Very High (>$5),0.24285869924232328,Very Low,-0.05889430833107851
City-496,23.80958478922246,-12.85891646524805,5.889505849049376,19.358413685639302,6.02301267247224,262,189,73.76033627053721,54,13.638954649042237,81.12931182001618,0.9645091565836336,451,1.3789473684210527,8.2,25.30028342039079,71.97984277918873,Gujarat,977500,19550.0,18900,6.302144662678826,Very High (>$5),0.7000613770535797,Very High,-0.05417957455205095
City-497,27.630582357949027,-15.480848600859874,5.689092591273351,19.47218936311492,6.056929029625514,240,175,74.85225620197721,45,14.998275485659535,77.72265748449512,0.8975870527201585,415,1.3636363636363635,9.021739130434783,28.754841677763082,76.3666772820456,Rajasthan,862500,17250.0,15750,6.672859054601108,Very High (>$5),0.16787920857752392,Very Low,-0.057939165344889805
City-498,24.97085250238882,-13.526144771216265,6.079654738459646,22.852928697909885,6.262269992339375,242,182,75.77024525141964,58,13.647944286814775,75.65752226183557,0.9519547401661962,424,1.3224043715846994,7.186440677966102,21.166019554474772,83.01879596726637,Gujarat,979000,19580.0,20300,5.876517854081995,Very High (>$5),0.6143186285928791,High,-0.049278153664825845
City-499,27.16690000263497,-13.674961666537722,5.943491842328889,20.9897671021681,6.166568196200714,260,181,75.36133548721124,56,13.528866810420592,78.40926837863712,0.95931461849975,441,1.4285714285714286,7.7368421052631575,34.6159221149925,70.02745795106318,Gujarat,979500,19590.0,19600,6.089501966442659,Very High (>$5),0.6649097663732253,High,-0.0518164763065606
City-500,23.72973944810575,-12.03814742932585,5.687904348700628,21.526098954167004,6.073727905643883,273,193,73.89445101083739,56,14.406674865194454,81.91956859816148,0.9799231216463165,466,1.407216494845361,8.175438596491228,34.79316116719404,73.55705552179424,Gujarat,1010500,20210.0,19600,6.282227398764989,Very High (>$5),0.823533048893869,Very High,-0.05396502426105273
City-501,23.102786002447203,-13.962875763890656,5.532006254922922,21.856297703489304,5.974159291389691,255,187,73.34786484828922,46,11.04959366371023,78.11456106741458,0.902346245898905,442,1.3563829787234043,9.404255319148936,30.47242571029618,73.52638216931707,Tamil Nadu,903500,18070.0,16100,6.8381037684296055,Very High (>$5),0.21026062669198342,Very Low,-0.059483642138037245
City-502,26.24133749719791,-15.460035296774466,6.468211695001411,19.154617975577484,5.530746768148759,252,178,73.74642488703017,52,12.63502601901076,75.37500280847847,0.9157186666647426,430,1.4078212290502794,8.11320754716981,28.041445495161806,76.64037855189012,Gujarat,935000,18700.0,18200,6.259989848881642,Very High (>$5),0.32612196300431284,Low,-0.05372386657716138
City-503,26.28261470381905,-13.355562043856953,5.655177499578965,22.24657935334143,6.078965032449042,278,184,75.85252760924197,52,13.620397025794848,77.16175495855568,0.9308697382678468,462,1.5027027027027027,8.716981132075471,24.642914244294914,87.60737481884371,Maharashtra,970000,19400.0,18200,6.494321019695394,Very High (>$5),0.4406667652231859,Low,-0.056182105730367186
City-504,27.549147542190664,-15.163174016517512,5.721469816351189,22.23390595270613,5.992356834942813,275,191,74.29826009070496,45,13.368261326571096,80.56924928598504,0.91579231130054,466,1.4322916666666667,10.130434782608695,32.20692529560423,69.35005093367644,Rajasthan,921500,18430.0,15750,7.12932129717672,Very High (>$5),0.307156907303173,Very Low,-0.06203126471029119
City-505,23.725717826955226,-14.616822076806551,5.91217662577299,20.837044288679333,6.061701620120202,272,176,73.53044243400043,58,11.013886615827122,79.97241918469383,0.9766523638842334,448,1.536723163841808,7.593220338983051,30.27096758830819,78.3740198876119,Rajasthan,1000000,20000.0,20300,6.0025718632093925,Very High (>$5),0.804068394494261,Very High,-0.050802208823150674
City-506,24.972768829216257,-16.560688335820313,6.097712230240791,20.054269004099783,6.281885785233281,272,198,74.99904167730828,57,14.876979810907144,79.08288019613778,0.9687570794298138,470,1.3668341708542713,8.10344827586207,22.43925409017337,71.58729364024421,Gujarat,1025000,20500.0,19950,6.260577145049094,Very High (>$5),0.7389380402868115,Very High,-0.05373025760363846
City-507,27.234741640600586,-15.153410712535518,6.440870428814047,20.87686078715747,6.04837283101992,265,187,74.04951290237172,45,14.049345473134927,77.12253992711521,0.8934403806707514,452,1.4095744680851063,9.826086956521738,33.663907767407636,87.41353090819489,Tamil Nadu,905500,18110.0,15750,7.0055349263087585,Very High (>$5),0.13556628935730689,Very Low,-0.06097424084965538
City-508,27.947681738999396,-15.0240312509225,6.04147860370031,20.52180567078757,5.669031502139968,242,191,73.99592681938113,46,12.638399118565976,77.99494979535649,0.9029766119854302,433,1.2604166666666667,9.212765957446809,32.33805864384753,70.26607009454928,Tamil Nadu,896500,17930.0,16100,6.785124547202147,Very High (>$5),0.21271699711731815,Very Low,-0.05899665946453382
City-509,23.62979572534821,-14.448704773652,6.067285044402874,20.074768208294238,6.040045860672219,252,180,74.98919658967044,54,12.283599730121724,75.39655023982985,0.928255368352134,432,1.3922651933701657,7.8545454545454545,34.246998699378864,76.07202004723183,Maharashtra,954000,19080.0,18900,6.150635302501892,Very High (>$5),0.42521383653709305,Low,-0.05251258618164126
City-510,24.894092133358438,-13.4631681470924,6.059119084073066,20.31009562318385,5.787980456460126,241,199,76.47068351797101,57,11.293060484470756,80.86295945629725,0.9823424653547128,440,1.205,7.586206896551724,30.8857926258254,82.75769969669213,Gujarat,995500,19910.0,19950,6.080394680874511,Very High (>$5),0.8401255549954436,Very High,-0.0517115759753355
City-511,25.73007697962552,-12.090528023898363,5.887974075814759,22.963847309443874,6.454762279702898,267,176,75.64731912152229,45,11.49410884721489,78.49738660331845,0.9051567670364188,443,1.5084745762711864,9.630434782608695,29.201227939036848,82.09108856054891,Rajasthan,891000,17820.0,15750,6.8933535277096665,Very High (>$5),0.2225973756601261,Very Low,-0.059983521954463805
City-512,23.571179459690097,-16.255030796532957,6.064238505456005,20.90491285347685,5.526388441940224,255,187,76.757876710004,45,12.982059932302018,76.21349742784487,0.890361681440407,442,1.3563829787234043,9.608695652173912,26.273645544359283,76.45457273787865,Tamil Nadu,895500,17910.0,15750,6.928168444516281,Very High (>$5),0.1128266849587577,Very Low,-0.06029441987842705
City-513,25.014083157191514,-13.62987847591991,6.214389786646787,19.012258443592405,5.55549018384453,262,184,73.74069043446208,47,11.260518380552996,77.31894509102065,0.9031453697256157,446,1.4162162162162162,9.291666666666666,33.9909272503102,74.93048335905436,Gujarat,914000,18280.0,16450,6.770390204520348,Very High (>$5),0.2173236801811495,Very Low,-0.05885986746647673
City-514,26.08237036089289,-16.15825222248086,5.726847447765698,22.16293241283681,6.136730247656195,263,187,73.62796228981982,55,13.722785794721752,79.82037317050823,0.9604348365899243,450,1.398936170212766,8.035714285714286,32.990958342506126,75.95224757105741,Tamil Nadu,983500,19670.0,19250,6.225540123510062,Very High (>$5),0.6735088819077908,High,-0.05334687074485887
City-515,23.87297244135604,-14.13592864072269,6.489262126104666,20.96727067649082,6.161087495211768,256,193,73.35573091642014,50,14.264559870370691,75.64056670669424,0.9078348272681448,449,1.3195876288659794,8.803921568627452,20.678280051592843,73.28552526317279,Tamil Nadu,945500,18910.0,17500,6.583500768130798,Very High (>$5),0.25929806416835977,Very Low,-0.05707166942600631
City-516,25.28315599804094,-14.197793001625378,6.39166002951119,21.98223447717796,5.595185703349239,268,183,73.38303238807842,54,13.54645974902472,80.16644286598472,0.9575062261763626,451,1.4565217391304348,8.2,20.39550461745878,72.106658774136,Rajasthan,974500,19490.0,18900,6.2828030422307055,Very High (>$5),0.6477474707638033,High,-0.053971244225921325
City-517,26.56567709472548,-12.017147107117896,6.191626114569536,20.09869526364429,6.422342557982369,270,193,73.09741967425896,45,13.622451211749825,79.15203850521048,0.9057297858668732,463,1.3917525773195876,10.065217391304348,25.646950503170743,77.6607939511778,Karnataka,919500,18390.0,15750,7.1138480008182245,Very High (>$5),0.22868537390816118,Very Low,-0.06190114846425997
City-518,27.036410143741804,-16.154280751402403,6.370000449856654,21.460255688408697,6.374264666984873,247,186,74.6884888701509,48,13.78788368208625,79.4388703600069,0.925736184249132,433,1.320855614973262,8.83673469387755,32.158299961727494,73.37067512135215,Maharashtra,910000,18200.0,16800,6.600327977920662,Very High (>$5),0.38512091467202,Low,-0.05723682420776607
City-519,26.528848734013096,-16.616117393406086,6.128796414659754,21.533090358973915,6.414421547437467,245,195,75.37371726953654,50,14.08570098417949,80.30344336366787,0.9424956606241004,440,1.25,8.627450980392156,34.80914193972417,73.749233297945,Maharashtra,937500,18750.0,17500,6.527796901240215,Very High (>$5),0.5176076158119121,Medium,-0.05651887548981735
City-520,27.374270788718288,-14.365010149348365,5.688943286438745,19.571097338620437,5.7922899482437336,262,190,75.45513107110813,56,14.789134450481283,81.92169108379566,0.982095531496612,452,1.3717277486910995,7.9298245614035086,22.256253366552922,81.13512126949114,Rajasthan,995000,19900.0,19600,6.185864682603823,Very High (>$5),0.8385683491207515,Very High,-0.05290748520506023
City-521,24.73592968602977,-15.279437792455465,5.976740700663111,22.450005731231403,6.258324120863231,241,184,74.220573003418,58,12.267457145406045,75.81113816084036,0.9501981829215344,425,1.3027027027027027,7.203389830508475,28.911960730282026,87.37074663399784,Tamil Nadu,981000,19620.0,20300,5.888522997808415,Very High (>$5),0.603135242474465,High,-0.049426113002559446
City-522,25.05047016578577,-14.205155372008226,5.883719789029793,19.8205851673908,6.425360886582121,271,187,75.23639570461631,53,13.136540020988296,79.73291878948271,0.9531935077559898,458,1.4414893617021276,8.481481481481481,25.713362849465323,80.0727440111875,Gujarat,975500,19510.0,18550,6.407915348085362,Very High (>$5),0.6090871983276697,High,-0.0552965963167437
City-523,26.07177383306626,-15.562837262523198,6.396246182947506,22.212608209055546,6.464227164004064,255,183,76.4984649209693,53,12.339106015983074,81.6320098835529,0.9690551305988112,438,1.3858695652173914,8.11111111111111,34.548715967219046,69.53958934129932,Tamil Nadu,953500,19070.0,18550,6.263400599076774,Very High (>$5),0.7238886646151772,Very High,-0.05376096603342859
City-524,24.26068965049053,-13.61935798628988,6.083405071232744,22.887800169402414,5.8893085139227015,275,197,73.42431608812161,50,12.258480478782053,75.8164169741142,0.9079938681822236,472,1.3888888888888888,9.254901960784315,32.63178384703563,69.51167227708135,Rajasthan,970500,19410.0,17500,6.757575352163871,Very High (>$5),0.2642025065161685,Very Low,-0.05874041078090442
City-525,23.06386193883653,-15.719608770765658,6.446253009253561,20.51578387430258,6.394942565984825,249,178,76.50777497890137,45,11.259247458991336,80.35754015457313,0.919989646066471,427,1.3910614525139664,9.282608695652174,32.574930570667064,87.02846441691132,Maharashtra,876000,17520.0,15750,6.777303805020952,Very High (>$5),0.3296666244415277,Low,-0.05892412663136985
City-526,27.10018849999399,-13.336716120040002,5.553344522267954,19.25412619189881,5.779833212487414,276,178,75.77046247446802,59,13.812137821037076,79.25627697070807,0.9795765369917582,454,1.541899441340782,7.566666666666666,27.030397396924556,73.94581580614667,Tamil Nadu,1015000,20300.0,20650,5.989345857409101,Very High (>$5),0.8297256273545568,Very High,-0.050645312271426546
City-527,23.85770075996542,-15.2146706529059,5.674729190659378,21.791422434706163,6.139262022593896,277,179,75.54809418638203,58,11.92783547825325,75.13153884042205,0.9471438796797892,456,1.538888888888889,7.728813559322034,26.222292535064977,69.8413397216495,Maharashtra,1009500,20190.0,20300,6.059596295909882,Very High (>$5),0.5816274741283681,High,-0.05147083190388372
City-528,25.349523238117847,-16.638864057266264,6.301248913924659,22.326469837385478,5.776445953243894,261,185,76.1043717842058,47,11.518886388052069,77.23089403932107,0.907054871831483,446,1.403225806451613,9.291666666666666,24.101106078960594,79.98089174300763,Gujarat,914500,18290.0,16450,6.774093919074243,Very High (>$5),0.2433029541177843,Very Low,-0.05889430833107851
City-529,27.305732503324705,-14.91123400940717,5.516968807650299,22.540630447775253,5.637370581320187,269,185,73.20407530314353,50,13.265316760767442,79.80472193338649,0.9331345913409654,454,1.446236559139785,8.901960784313726,20.845632449763908,80.47297556580533,Maharashtra,946500,18930.0,17500,6.590463751492121,Very High (>$5),0.456269381788089,Medium,-0.057140111622939374
City-530,25.507716713654457,-16.70600141869537,6.3836323450700885,21.53453734862785,5.509139506797783,243,176,73.920924312045,55,12.87403693822604,79.43518372475886,0.9583807073742252,419,1.3728813559322033,7.482142857142857,32.9708356438258,80.97009640237377,Maharashtra,947000,18940.0,19250,5.9944956756116206,Very High (>$5),0.6561683857003007,High,-0.050706485486297456
City-531,23.824049742859245,-16.322331802744888,6.436237125005005,21.49305045692876,6.0132411571946776,246,189,74.98146595126904,59,14.599778803826114,81.60123198121367,0.9959392982700516,435,1.2947368421052632,7.25,32.19351513695116,73.34804055715082,Karnataka,1001500,20030.0,20650,5.909684607088881,Very High (>$5),0.9480096466476282,Very High,-0.049685458947963446
City-532,27.739400664203608,-13.38763550941956,5.585800804295432,20.82171892808272,5.838019348033676,265,179,73.56290809516534,47,13.397565353513844,77.55821006254138,0.90387562085114,444,1.4722222222222223,9.25,34.99576509929196,68.3022136842895,Karnataka,909500,18190.0,16450,6.737056773535292,Very High (>$5),0.22519681835541316,Very Low,-0.058548195629088015
City-533,25.03666114501905,-16.02534507055793,6.440092702157966,19.91362717056847,6.120562793961616,264,183,73.23355320496078,54,14.715756172554888,76.55134140701742,0.933846391695444,447,1.434782608695652,8.127272727272727,34.94955255610858,87.30030738908944,Karnataka,970500,19410.0,18900,6.257014214966547,Very High (>$5),0.4677256456497707,Medium,-0.05369146693752471
City-534,25.28150567993888,-16.608653816159126,5.778070766447072,22.02970182732311,5.73657673878056,275,179,74.04995401711098,45,14.97498616519235,78.4013054358421,0.9004204788664696,454,1.5277777777777777,9.869565217391305,28.33147558403941,73.01786091382205,Maharashtra,903500,18070.0,15750,6.990061629950263,Very High (>$5),0.19264497507637796,Very Low,-0.06083948054423536
City-535,27.137484174921184,-15.856785111696812,5.822200268115225,19.56421948467769,6.319665840962357,261,176,76.90796740497987,59,12.292280494239598,78.05018514488171,0.9747249585290872,437,1.4745762711864407,7.283333333333333,31.534811227707657,81.52052576105095,Rajasthan,997000,19940.0,20650,5.883130856982142,Very High (>$5),0.7880994259368468,Very High,-0.04935973139085379
City-536,23.35895163339168,-16.146972846557066,6.2060948875318855,19.789943140077323,6.17946097296483,274,195,74.48684051562648,48,13.157976266173495,78.25641438405921,0.9168188183380456,469,1.3979591836734695,9.571428571428571,34.17148594823642,82.13259739757419,Maharashtra,950500,19010.0,16800,6.89407883847647,Very High (>$5),0.3208284807845946,Low,-0.05999003102199337
